text,normalized_text,label,category,mechanism,source_file
"Chale, Please <NAME>, I mistakenly sent <AMOUNT> to your number. my child is admitted at Korle Bu and I need it for medicine. I beg transfer it back to <PHONE>. Chale! Do not ignore.","Chale, Please <NAME>, I mistakenly sent <AMOUNT> to your number. my child is admitted at Korle Bu and I need it for medicine. I beg transfer it back to <PHONE>. Chale! Do not ignore.",1,reversal,sympathy,v2
"9490743445359784 Confirmed. You have received GHS377.14 from <ACCOUNT> - <NAME> on 2026-03-14 at 08:42:06. Your Telecel Cash balance is GHS3,406.23. Reference: data.
Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.","9490743445359784 Confirmed. You have received GHS377.14 from <ACCOUNT> - <NAME> on 2026-03-14 at 08:42:06. Your Telecel Cash balance is GHS3,406.23. Reference: data. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.",0,legitimate,none,v2
"Sister, Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and send it back to <PHONE>. God bless you for your honesty. Akwaaba. Do not ignore.","Sister, Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and send it back to <PHONE>. God bless you for your honesty. Akwaaba. Do not ignore.",1,reversal,reciprocity,v2
"3432350582705484 Confirmed. You have received GHS15.00 from <ACCOUNT>-<NAME>  on 2026-02-21 at 08:33:23. Your Telecel Cash balance is GHS1,737.50.
Ref: GIPS Transfer","3432350582705484 Confirmed. You have received GHS15.00 from <ACCOUNT>-<NAME> on 2026-02-21 at 08:33:23. Your Telecel Cash balance is GHS1,737.50. Ref: GIPS Transfer",0,legitimate,none,v2
"Dear customer, Massa, Attention staff: your employer has migrated payroll to a new platform. Confirm your MoMo details at <URL> today so your salary is not delayed this month. This is urgent.","Dear customer, Massa, Attention staff: your employer has migrated payroll to a new platform. Confirm your MoMo details at <URL> today so your salary is not delayed this month. This is urgent.",1,alert,authority,v2
AirtelTigo Money: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your account. Act now.,AirtelTigo Money: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your account. Act now.,1,alert,urgency,v2
5236212522083813 Confirmed. You have withdrawn GHS15.00 from <ACCOUNT> - <NAME> on 2026-05-06 at 11:44:51. Your Telecel Cash balance is GHS245.18.,5236212522083813 Confirmed. You have withdrawn GHS15.00 from <ACCOUNT> - <NAME> on 2026-05-06 at 11:44:51. Your Telecel Cash balance is GHS245.18.,0,legitimate,none,v2
"Please note: Ecobank ALERT: A withdrawal of <AMOUNT> is being processed from your account. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min.","Please note: Ecobank ALERT: A withdrawal of <AMOUNT> is being processed from your account. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min.",1,alert,fear,v2
"7909892682073529 Confirmed. GHS8.00 sent to  <PHONE> <NAME> on MTN MOBILE MONEY on 2026-07-26 at 09:03:21. Your Telecel Cash balance is GHS3.00. You were charged GHS0.00. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.
Reference: drink. 
Sendi k3k3!",7909892682073529 Confirmed. GHS8.00 sent to <PHONE> <NAME> on MTN MOBILE MONEY on 2026-07-26 at 09:03:21. Your Telecel Cash balance is GHS3.00. You were charged GHS0.00. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Reference: drink. Sendi k3k3!,0,legitimate,none,v2
"3904388361546130 Confirmed. You have received GHS260.51 from MTN MOBILE MONEY with transaction reference: Transfer From: <ACCOUNT>-<NAME>  on 2026-05-13 at 11:42:08. Your Telecel Cash balance is GHS288.50.
Ref: 1.
Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.",3904388361546130 Confirmed. You have received GHS260.51 from MTN MOBILE MONEY with transaction reference: Transfer From: <ACCOUNT>-<NAME> on 2026-05-13 at 11:42:08. Your Telecel Cash balance is GHS288.50. Ref: 1. Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.,0,legitimate,none,v2
"Massa, OFFICIAL MTN RESULT: Your number placed 1st and won <AMOUNT>. A one-time activation fee of <AMOUNT> is required to release the funds. Pay via <URL>. Keep this confidential. Wai!","Massa, OFFICIAL MTN RESULT: Your number placed 1st and won <AMOUNT>. A one-time activation fee of <AMOUNT> is required to release the funds. Pay via <URL>. Keep this confidential. Wai!",1,promo,greed,v2
Failed. Your Transfer of GHS85.00 to <ACCOUNT> - <NAME> on 2026-06-09 at 16:23:02 was unsuccessful. Your Telecel Cash balance is GHS347.27. Please try again.,Failed. Your Transfer of GHS85.00 to <ACCOUNT> - <NAME> on 2026-06-09 at 16:23:02 was unsuccessful. Your Telecel Cash balance is GHS347.27. Please try again.,0,legitimate,none,v2
Transaction ID: 2825760171370321 confirmed from 555. You have received airtime of GHS113.16 from <ACCOUNT> - <NAME> on 2026-02-09 at 00:46:04.,Transaction ID: 2825760171370321 confirmed from 555. You have received airtime of GHS113.16 from <ACCOUNT> - <NAME> on 2026-02-09 at 00:46:04.,0,legitimate,none,v2
"Notice: Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and return it to <PHONE>. God bless you for your honesty. This is urgent.","Notice: Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and return it to <PHONE>. God bless you for your honesty. This is urgent.",1,reversal,reciprocity,v2
"9739545627485305 confirmed. Your bundle purchase request of 50 mins to call all networks @ GHs3 - 30 days to <PHONE> on 2026-01-09 has been received at 10:06:09. 
GHS3.00 has been debited from your account. Your Telecel Cash balance is GHS299.27.",9739545627485305 confirmed. Your bundle purchase request of 50 mins to call all networks @ GHs3 - 30 days to <PHONE> on 2026-01-09 has been received at 10:06:09. GHS3.00 has been debited from your account. Your Telecel Cash balance is GHS299.27.,0,legitimate,none,v2
"EI! PLEASE <NAME>, I MISTAKENLY SENT <AMOUNT> TO YOUR NUMBER. I HAVE NOT EATEN FOR TWO DAYS, I BEG YOU. DO WELL TO SEND IT BACK TO <PHONE>. REPLY TO CONFIRM.","EI! PLEASE <NAME>, I MISTAKENLY SENT <AMOUNT> TO YOUR NUMBER. I HAVE NOT EATEN FOR TWO DAYS, I BEG YOU. DO WELL TO SEND IT BACK TO <PHONE>. REPLY TO CONFIRM.",1,reversal,sympathy,v2
AirtelTigo: Your line has been temporarily locked due to suspicious activity. Call our verification desk on <PHONE> immediately to restore access. Thank you.,AirtelTigo: Your line has been temporarily locked due to suspicious activity. Call our verification desk on <PHONE> immediately to restore access. Thank you.,1,alert,authority,v2
"Attention: Please <NAME>, I mistakenly sent <AMOUNT> to your number. my shop was locked by landlord and I need it to reopen. Kindly send it back to <PHONE>.","Attention: Please <NAME>, I mistakenly sent <AMOUNT> to your number. my shop was locked by landlord and I need it to reopen. Kindly send it back to <PHONE>.",1,reversal,sympathy,v2
AirtelTigo Money: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your wallet. Do not ignore.,AirtelTigo Money: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your wallet. Do not ignore.,1,alert,urgency,v2
Transaction ID: 3915250979550990 confirmed from 555. You have received airtime of GHS202.51 from <ACCOUNT> - <NAME> on 2026-01-09 at 07:47:14.,Transaction ID: 3915250979550990 confirmed from 555. You have received airtime of GHS202.51 from <ACCOUNT> - <NAME> on 2026-01-09 at 07:47:14.,0,legitimate,none,v2
Access Bank: Your wallet has been temporarily deactivated due to suspicious activity. Call our verification desk on <PHONE> now to restore access. Wai!,Access Bank: Your wallet has been temporarily deactivated due to suspicious activity. Call our verification desk on <PHONE> now to restore access. Wai!,1,alert,authority,v2
MTN SYSTEM NOTICE: <AMOUNT> was erroneously credited to your wallet due to a network glitch. You are required to reverse it to <PHONE> within 30 minutes or your account will be flagged for fraud review. Wai!,MTN SYSTEM NOTICE: <AMOUNT> was erroneously credited to your wallet due to a network glitch. You are required to reverse it to <PHONE> within 30 minutes or your account will be flagged for fraud review. Wai!,1,reversal,authority,v2
"Ei! Absa: We detected an unauthorized login on your line. If this wasn't you, secure it at once at <URL> or your wallet will be frozen in 2 hours. Ei!","Ei! Absa: We detected an unauthorized login on your line. If this wasn't you, secure it at once at <URL> or your wallet will be frozen in 2 hours. Ei!",1,alert,fear,v2
9085750961265767 Confirmed. You bought GHS38.00 of airtime for <PHONE> on 2026-07-22 at 21:10:45. Your Telecel Cash balance is GHS219.59.,9085750961265767 Confirmed. You bought GHS38.00 of airtime for <PHONE> on 2026-07-22 at 21:10:45. Your Telecel Cash balance is GHS219.59.,0,legitimate,none,v2
"8619588562227124 confirmed. Your bundle purchase request of 102 mins to call all networks @ GHs2 - 3 days to <PHONE> on 2026-04-06 has been received at 22:28:19. 
GHS2.00 has been debited from your account. Your Telecel Cash balance is GHS85.00.",8619588562227124 confirmed. Your bundle purchase request of 102 mins to call all networks @ GHs2 - 3 days to <PHONE> on 2026-04-06 has been received at 22:28:19. GHS2.00 has been debited from your account. Your Telecel Cash balance is GHS85.00.,0,legitimate,none,v2
"9019938046303533 Confirmed. You have withdrawn GHS3,219.85 from <ACCOUNT> - <NAME> on 2026-02-22 at 07:21:32. Your Telecel Cash balance is GHS128.38.","9019938046303533 Confirmed. You have withdrawn GHS3,219.85 from <ACCOUNT> - <NAME> on 2026-02-22 at 07:21:32. Your Telecel Cash balance is GHS128.38.",0,legitimate,none,v2
"Boss, Congratulations <NAME>! Your line has been awarded <AMOUNT> in the Telecel Cash loyalty bonanza. To withdraw, verify your number at <URL>. Reply to confirm.","Boss, Congratulations <NAME>! Your line has been awarded <AMOUNT> in the Telecel Cash loyalty bonanza. To withdraw, verify your number at <URL>. Reply to confirm.",1,promo,greed,v2
Transaction ID: 3728877433461546 confirmed from 555. You have received airtime of GHS28.50 from <ACCOUNT> - <NAME> on 2026-06-18 at 11:52:54.,Transaction ID: 3728877433461546 confirmed from 555. You have received airtime of GHS28.50 from <ACCOUNT> - <NAME> on 2026-06-18 at 11:52:54.,0,legitimate,none,v2
"MTN Ghana: Over 4,000 subscribers have already claimed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *110# then follow steps.","MTN Ghana: Over 4,000 subscribers have already claimed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *110# then follow steps.",1,promo,social_proof,v2
"1047295549302280 Confirmed. GHS2.00 sent to <ACCOUNT> - <NAME> on 2026-07-03 at 23:33:07. Your Telecel Cash balance is GHS32.00. You were charged GHS0.00. Your E-levy charge is GHS0.00. Do more with Telecel Cash! Reference: drink.
Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. 
Sendi k3k3!",1047295549302280 Confirmed. GHS2.00 sent to <ACCOUNT> - <NAME> on 2026-07-03 at 23:33:07. Your Telecel Cash balance is GHS32.00. You were charged GHS0.00. Your E-levy charge is GHS0.00. Do more with Telecel Cash! Reference: drink. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Sendi k3k3!,0,legitimate,none,v2
Please FINAL NOTICE: Your <AMOUNT> prize from AirtelTigo expires in 1 hour. Withdraw now at <URL> — unclaimed funds return to the pool at midnight. Reply to confirm.,Please FINAL NOTICE: Your <AMOUNT> prize from AirtelTigo expires in 1 hour. Withdraw now at <URL> — unclaimed funds return to the pool at midnight. Reply to confirm.,1,promo,scarcity,v2
"PLEASE NOTE: ƐYƐ, PLEASE <NAME>, I MISTAKENLY SENT <AMOUNT> TO YOUR NUMBER. THAT WAS MY LAST MONEY FOR MY MOTHER'S DIALYSIS. PLS REVERSE IT TO <PHONE>. ABI! ACT NOW.","PLEASE NOTE: ƐYƐ, PLEASE <NAME>, I MISTAKENLY SENT <AMOUNT> TO YOUR NUMBER. THAT WAS MY LAST MONEY FOR MY MOTHER'S DIALYSIS. PLS REVERSE IT TO <PHONE>. ABI! ACT NOW.",1,reversal,sympathy,v2
Direct Debit Receipt no: 4535047275541103 confirmed at 3:56 PM. Your account was debited with GHS20.00 to pay 268120 - Inv.Debit. Your account balance is GHS110.50.,Direct Debit Receipt no: 4535047275541103 confirmed at 3:56 PM. Your account was debited with GHS20.00 to pay 268120 - Inv.Debit. Your account balance is GHS110.50.,0,legitimate,none,v2
"8621309855799596 confirmed. Your bundle purchase request of 102 mins to call all networks @ GHs2 - 3 days to <PHONE> on 2026-06-11 has been received at 09:15:01. 
GHS2.00 has been debited from your account. Your Telecel Cash balance is GHS10.00.",8621309855799596 confirmed. Your bundle purchase request of 102 mins to call all networks @ GHs2 - 3 days to <PHONE> on 2026-06-11 has been received at 09:15:01. GHS2.00 has been debited from your account. Your Telecel Cash balance is GHS10.00.,0,legitimate,none,v2
"Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and refund it to <PHONE>. God bless you for your honesty.","Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and refund it to <PHONE>. God bless you for your honesty.",1,reversal,reciprocity,v2
"4891180099701765 confirmed. Your bundle purchase request of 300 mins to call all networks @ GHs2 - 1 days to <PHONE> on 2026-05-15 has been received at 23:53:57. 
GHS2.00 has been debited from your account. Your Telecel Cash balance is GHS45.00.",4891180099701765 confirmed. Your bundle purchase request of 300 mins to call all networks @ GHs2 - 1 days to <PHONE> on 2026-05-15 has been received at 23:53:57. GHS2.00 has been debited from your account. Your Telecel Cash balance is GHS45.00.,0,legitimate,none,v2
"Broni, Republic Bank: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your line. Thank you.","Broni, Republic Bank: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your line. Thank you.",1,alert,urgency,v2
